"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER","OP_CARRIER_AIRLINE_ID","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DEL15","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY"
2025,7,20,7,"OO","OO",20304,"N300SY",3775,"BOI","Boise, ID","ID","SEA","Seattle, WA","WA",515,505,-10,0,540,-15,0,"",95,69,399,NA,NA
2025,7,19,6,"YX","YX",20452,"N860RW",5646,"LGA","New York, NY","NY","IND","Indianapolis, IN","IN",1600,1557,-3,0,1805,-23,0,"",128,99,660,NA,NA
2025,7,11,5,"YX","YX",20452,"N769YX",3406,"BGR","Bangor, ME","ME","ORD","Chicago, IL","IL",944,944,0,0,1157,7,0,"",193,142,978,NA,NA
2025,7,3,4,"OO","OO",20304,"N926SW",5660,"SFO","San Francisco, CA","CA","FAT","Fresno, CA","CA",1950,2032,42,1,2136,42,0,"",64,34,158,0,0
2025,7,18,5,"UA","UA",19977,"N37547",2132,"SMF","Sacramento, CA","CA","EWR","Newark, NJ","NJ",2349,132,103,1,927,90,0,"",295,277,2500,90,0
2025,7,22,2,"OO","OO",20304,"N689CA",4160,"ATL","Atlanta, GA","GA","SGF","Springfield, MO","MO",1010,1005,-5,0,1044,-17,0,"",99,74,563,NA,NA
2025,7,21,1,"OO","OO",20304,"N269SY",3896,"SLC","Salt Lake City, UT","UT","OMA","Omaha, NE","NE",1355,1342,-13,0,1655,-19,0,"",133,106,840,NA,NA
2025,7,1,2,"WN","WN",19393,"N445WN",3483,"LAX","Los Angeles, CA","CA","PHX","Phoenix, AZ","AZ",840,836,-4,0,954,-21,0,"",78,60,370,NA,NA
2025,7,25,5,"MQ","MQ",20398,"N207AN",4120,"MLU","Monroe, LA","LA","DFW","Dallas/Fort Worth, TX","TX",600,554,-6,0,728,0,0,"",94,57,293,NA,NA
2025,7,23,3,"WN","WN",19393,"N8942L",2217,"DAL","Dallas, TX","TX","LAS","Las Vegas, NV","NV",1555,1633,38,1,1704,14,0,"",151,135,1067,NA,NA
2025,7,2,3,"WN","WN",19393,"N8910Q",3374,"BNA","Nashville, TN","TN","TPA","Tampa, FL","FL",630,651,21,1,937,17,0,"",106,90,612,17,0
2025,7,25,5,"DL","DL",19790,"N830DN",2340,"EWR","Newark, NJ","NJ","ATL","Atlanta, GA","GA",1905,2008,63,1,2232,37,0,"",144,108,746,0,0
2025,7,28,1,"AS","AS",19930,"N983AK",407,"ORD","Chicago, IL","IL","SEA","Seattle, WA","WA",1509,1525,16,1,1836,47,0,"",311,248,1721,0,0
2025,7,1,2,"WN","WN",19393,"N222WN",2574,"DEN","Denver, CO","CO","LAX","Los Angeles, CA","CA",2145,2303,78,1,20,65,0,"",137,113,862,0,0
2025,7,1,2,"OO","OO",20304,"N152SY",5959,"BZN","Bozeman, MT","MT","DEN","Denver, CO","CO",1040,1038,-2,0,1242,7,0,"",124,77,524,NA,NA
2025,7,6,7,"AA","AA",19805,"N979AN",2601,"RDU","Raleigh/Durham, NC","NC","PHX","Phoenix, AZ","AZ",805,758,-7,0,916,-23,0,"",258,239,1891,NA,NA
2025,7,31,4,"UA","UA",19977,"N17574",1691,"DEN","Denver, CO","CO","OMA","Omaha, NE","NE",1750,1758,8,0,2035,13,0,"",97,61,472,NA,NA
2025,7,8,2,"G4","G4",20368,"282NV",3237,"HOU","Houston, TX","TX","PVU","Provo, UT","UT",1320,1322,2,0,1551,27,0,"",209,174,1181,2,0
2025,7,31,4,"F9","F9",20436,"N310FR",4837,"MCO","Orlando, FL","FL","IND","Indianapolis, IN","IN",1515,1506,-9,0,1733,-20,0,"",147,120,829,NA,NA
2025,7,20,7,"DL","DL",19790,"N816DN",654,"SJC","San Jose, CA","CA","ATL","Atlanta, GA","GA",630,626,-4,0,1400,-18,0,"",274,253,2116,NA,NA
2025,7,1,2,"OO","OO",20304,"N273SY",4141,"RDM","Bend/Redmond, OR","OR","SEA","Seattle, WA","WA",1936,1942,6,0,2054,-4,0,"",72,44,228,NA,NA
2025,7,2,3,"WN","WN",19393,"N8503A",3400,"DEN","Denver, CO","CO","ATL","Atlanta, GA","GA",1730,1753,23,1,2242,12,0,"",169,142,1199,NA,NA
2025,7,5,6,"DL","DL",19790,"N899AT",2573,"EWR","Newark, NJ","NJ","DTW","Detroit, MI","MI",1659,1821,82,1,2015,79,0,"",114,78,488,55,0
2025,7,28,1,"HA","HA",19690,"N494HA",576,"HNL","Honolulu, HI","HI","OGG","Kahului, HI","HI",2130,2136,6,0,2217,7,0,"",41,21,101,NA,NA
2025,7,11,5,"B6","B6",20409,"N594JB",1252,"RSW","Fort Myers, FL","FL","HPN","White Plains, NY","NY",1700,1641,-19,0,1926,-35,0,"",165,152,1102,NA,NA
2025,7,25,5,"UA","UA",19977,"N25705",2081,"IAD","Washington, DC","VA","ATL","Atlanta, GA","GA",1755,2112,197,1,2300,188,0,"",108,73,534,9,0
2025,7,28,1,"B6","B6",20409,"N937JB",824,"LAX","Los Angeles, CA","CA","JFK","New York, NY","NY",1620,1721,61,1,135,40,0,"",314,288,2475,40,0
2025,7,31,4,"UA","UA",19977,"N17402",694,"EWR","Newark, NJ","NJ","PBI","West Palm Beach/Palm Beach, FL","FL",1030,1023,-7,0,1317,-12,0,"",174,146,1024,NA,NA
2025,7,13,7,"AS","AS",19930,"N568AS",831,"PDX","Portland, OR","OR","OGG","Kahului, HI","HI",700,654,-6,0,938,-17,0,"",344,321,2561,NA,NA
2025,7,20,7,"DL","DL",19790,"N324DX",436,"DFW","Dallas/Fort Worth, TX","TX","ATL","Atlanta, GA","GA",1939,1926,-13,0,2304,-1,0,"",158,106,731,NA,NA
2025,7,24,4,"AS","AS",19930,"N615AS",99,"SEA","Seattle, WA","WA","ANC","Anchorage, AK","AK",1558,1556,-2,0,1841,-1,0,"",225,194,1448,NA,NA
2025,7,5,6,"AS","AS",19930,"N556AS",1420,"PDX","Portland, OR","OR","IAH","Houston, TX","TX",1030,1028,-2,0,1631,-19,0,"",243,218,1825,NA,NA
2025,7,20,7,"WN","WN",19393,"N409WN",3262,"PDX","Portland, OR","OR","SJC","San Jose, CA","CA",1015,1033,18,1,1210,10,0,"",97,83,569,NA,NA
2025,7,18,5,"NK","NK",20416,"N721NK",1369,"MCO","Orlando, FL","FL","ORD","Chicago, IL","IL",1323,1351,28,1,1535,4,0,"",164,143,1005,NA,NA
2025,7,16,3,"AS","AS",19930,"N805AK",1132,"SEA","Seattle, WA","WA","SFO","San Francisco, CA","CA",1335,1339,4,0,1542,-6,0,"",123,96,679,NA,NA
2025,7,14,1,"WN","WN",19393,"N8606C",3314,"HOU","Houston, TX","TX","STL","St. Louis, MO","MO",2220,7,107,1,142,82,0,"",95,83,687,0,0
2025,7,24,4,"UA","UA",19977,"N47332",1718,"LAX","Los Angeles, CA","CA","KOA","Kona, HI","HI",1750,1747,-3,0,2035,7,0,"",348,321,2504,NA,NA
2025,7,10,4,"UA","UA",19977,"N17557",539,"BOS","Boston, MA","MA","IAD","Washington, DC","VA",1449,1805,196,1,1939,189,0,"",94,66,412,4,0
2025,7,1,2,"AA","AA",19805,"N435AN",2300,"PHX","Phoenix, AZ","AZ","PHL","Philadelphia, PA","PA",843,840,-3,0,1711,41,0,"",331,279,2076,0,0
2025,7,17,4,"UA","UA",19977,"N17595",2859,"SEA","Seattle, WA","WA","DEN","Denver, CO","CO",1424,1432,8,0,1842,27,0,"",190,161,1024,8,0
2025,7,24,4,"AA","AA",19805,"N446AN",563,"PHX","Phoenix, AZ","AZ","MCO","Orlando, FL","FL",2236,2225,-11,0,539,-6,0,"",254,229,1849,NA,NA
2025,7,2,3,"MQ","MQ",20398,"N323ED",3635,"JAX","Jacksonville, FL","FL","MIA","Miami, FL","FL",1729,2039,190,1,2153,185,0,"",74,54,335,3,0
2025,7,7,1,"AA","AA",19805,"N947AN",1611,"PHX","Phoenix, AZ","AZ","LAS","Las Vegas, NV","NV",745,741,-4,0,851,-11,0,"",70,43,255,NA,NA
2025,7,1,2,"HA","HA",19690,"N488HA",391,"ITO","Hilo, HI","HI","HNL","Honolulu, HI","HI",1900,1900,0,0,1954,-1,0,"",54,35,216,NA,NA
2025,7,7,1,"WN","WN",19393,"N8894Q",4205,"PHX","Phoenix, AZ","AZ","BWI","Baltimore, MD","MD",1655,1653,-2,0,2400,-15,0,"",247,227,1999,NA,NA
2025,7,28,1,"WN","WN",19393,"N8746Q",1523,"DEN","Denver, CO","CO","GEG","Spokane, WA","WA",2235,2258,23,1,3,8,0,"",125,107,836,NA,NA
2025,7,4,5,"UA","UA",19977,"N78509",500,"SNA","Santa Ana, CA","CA","IAH","Houston, TX","TX",1504,1451,-13,0,2002,-23,0,"",191,173,1346,NA,NA
2025,7,20,7,"B6","B6",20409,"N827JB",170,"FLL","Fort Lauderdale, FL","FL","BOS","Boston, MA","MA",1726,1723,-3,0,2037,-9,0,"",194,167,1237,NA,NA
2025,7,20,7,"OO","OO",20304,"N315SY",3995,"TVC","Traverse City, MI","MI","MSP","Minneapolis, MN","MN",1320,1325,5,0,1357,7,0,"",92,66,376,NA,NA
2025,7,6,7,"DL","DL",19790,"N3748Y",1551,"LAX","Los Angeles, CA","CA","SEA","Seattle, WA","WA",1959,2004,5,0,2238,-19,0,"",154,130,954,NA,NA
2025,7,5,6,"DL","DL",19790,"N863DN",487,"LAX","Los Angeles, CA","CA","ANC","Anchorage, AK","AK",1037,1043,6,0,1505,15,0,"",322,302,2345,6,0
2025,7,14,1,"AA","AA",19805,"N130AN",2981,"CLT","Charlotte, NC","NC","LAS","Las Vegas, NV","NV",925,919,-6,0,1031,-39,0,"",252,230,1916,NA,NA
2025,7,30,3,"WN","WN",19393,"N8891Q",3895,"MDW","Chicago, IL","IL","LAS","Las Vegas, NV","NV",610,604,-6,0,751,-9,0,"",227,211,1521,NA,NA
2025,7,21,1,"OO","OO",20304,"N161SY",4717,"GEG","Spokane, WA","WA","ORD","Chicago, IL","IL",700,718,18,1,1250,11,0,"",212,181,1498,NA,NA
2025,7,24,4,"WN","WN",19393,"N8677A",1844,"MCO","Orlando, FL","FL","BNA","Nashville, TN","TN",1045,1056,11,0,1147,2,0,"",111,89,616,NA,NA
2025,7,25,5,"OH","OH",20397,"N574NN",5511,"DFW","Dallas/Fort Worth, TX","TX","DAY","Dayton, OH","OH",840,832,-8,0,1158,-16,0,"",146,115,861,NA,NA
2025,7,29,2,"WN","WN",19393,"N8658A",1390,"TPA","Tampa, FL","FL","MDW","Chicago, IL","IL",840,837,-3,0,1007,-13,0,"",150,132,997,NA,NA
2025,7,20,7,"YX","YX",20452,"N213JQ",5847,"BOS","Boston, MA","MA","JAX","Jacksonville, FL","FL",1559,1552,-7,0,1840,-24,0,"",168,134,1011,NA,NA
2025,7,25,5,"OO","OO",20304,"N285SY",3841,"SBA","Santa Barbara, CA","CA","SLC","Salt Lake City, UT","UT",1240,1228,-12,0,1520,-19,0,"",112,90,615,NA,NA
2025,7,30,3,"WN","WN",19393,"N8305E",3667,"DAL","Dallas, TX","TX","DEN","Denver, CO","CO",1440,1511,31,1,1608,23,0,"",117,98,651,0,0
2025,7,9,3,"DL","DL",19790,"N717JL",2814,"BDL","Hartford, CT","CT","DTW","Detroit, MI","MI",1645,1648,3,0,1852,5,0,"",124,87,549,NA,NA
2025,7,14,1,"OO","OO",20304,"N856AS",5271,"SBP","San Luis Obispo, CA","CA","SFO","San Francisco, CA","CA",1800,1750,-10,0,1849,-19,0,"",59,35,191,NA,NA
2025,7,7,1,"AA","AA",19805,"N580UW",1390,"FLL","Fort Lauderdale, FL","FL","DFW","Dallas/Fort Worth, TX","TX",1340,1533,113,1,1732,103,0,"",179,152,1119,0,87
2025,7,26,6,"UA","UA",19977,"N484UA",362,"BUR","Burbank, CA","CA","SFO","San Francisco, CA","CA",1830,1818,-12,0,1949,-7,0,"",91,50,326,NA,NA
2025,7,10,4,"YX","YX",20452,"N131HQ",4394,"DCA","Washington, DC","VA","LGA","New York, NY","NY",1350,1349,-1,0,1522,12,0,"",93,51,214,NA,NA
2025,7,13,7,"B6","B6",20409,"N962JT",524,"LAX","Los Angeles, CA","CA","JFK","New York, NY","NY",940,935,-5,0,1806,-17,0,"",331,307,2475,NA,NA
2025,7,23,3,"G4","G4",20368,"335NV",1219,"CID","Cedar Rapids/Iowa City, IA","IA","SFB","Sanford, FL","FL",1137,1122,-15,0,1533,18,0,"",191,145,1078,0,18
2025,7,16,3,"WN","WN",19393,"N962WN",2925,"ATL","Atlanta, GA","GA","DEN","Denver, CO","CO",600,611,11,0,743,28,0,"",212,163,1199,11,0
2025,7,14,1,"WN","WN",19393,"N8772M",1900,"MCO","Orlando, FL","FL","MSY","New Orleans, LA","LA",2150,47,177,1,121,166,0,"",94,77,551,0,0
2025,7,18,5,"WN","WN",19393,"N7736A",3045,"BUR","Burbank, CA","CA","PHX","Phoenix, AZ","AZ",1045,1045,0,0,1207,-13,0,"",82,69,369,NA,NA
2025,7,30,3,"WN","WN",19393,"N8862Q",107,"RDU","Raleigh/Durham, NC","NC","DEN","Denver, CO","CO",1650,1730,40,1,1945,70,0,"",255,231,1436,23,0
2025,7,31,4,"WN","WN",19393,"N8872Q",372,"MCI","Kansas City, MO","MO","MCO","Orlando, FL","FL",1325,1402,37,1,1822,67,0,"",200,181,1072,8,0
2025,7,23,3,"AS","AS",19930,"N705AL",193,"LAX","Los Angeles, CA","CA","ANC","Anchorage, AK","AK",1945,2000,15,1,25,17,0,"",325,301,2345,0,0
2025,7,19,6,"DL","DL",19790,"N938DZ",2177,"RIC","Richmond, VA","VA","ATL","Atlanta, GA","GA",1252,1250,-2,0,1419,-26,0,"",89,71,481,NA,NA
2025,7,5,6,"HA","HA",19690,"N399HA",17,"LAS","Las Vegas, NV","NV","HNL","Honolulu, HI","HI",150,159,9,0,517,17,0,"",378,354,2762,17,0
2025,7,10,4,"AA","AA",19805,"N836AW",3262,"RDU","Raleigh/Durham, NC","NC","DCA","Washington, DC","VA",1319,1312,-7,0,1422,-6,0,"",70,50,227,NA,NA
2025,7,20,7,"UA","UA",19977,"N17355",1287,"BZN","Bozeman, MT","MT","EWR","Newark, NJ","NJ",1113,1140,27,1,1805,35,0,"",265,211,1882,0,0
2025,7,17,4,"B6","B6",20409,"N591JB",272,"FLL","Fort Lauderdale, FL","FL","LGA","New York, NY","NY",1112,1112,0,0,1407,0,0,"",175,146,1076,NA,NA
2025,7,21,1,"YX","YX",20452,"N222JQ",5710,"DCA","Washington, DC","VA","BOS","Boston, MA","MA",600,552,-8,0,721,-21,0,"",89,60,399,NA,NA
2025,7,4,5,"HA","HA",19690,"N477HA",239,"KOA","Kona, HI","HI","OGG","Kahului, HI","HI",1123,1121,-2,0,1156,-4,0,"",35,19,84,NA,NA
2025,7,17,4,"AA","AA",19805,"N982AN",1811,"DFW","Dallas/Fort Worth, TX","TX","OMA","Omaha, NE","NE",900,856,-4,0,1102,18,0,"",126,100,583,0,0
2025,7,11,5,"AA","AA",19805,"N962NN",2337,"DFW","Dallas/Fort Worth, TX","TX","CMH","Columbus, OH","OH",1505,1508,3,0,1839,6,0,"",151,117,926,NA,NA
2025,7,14,1,"AA","AA",19805,"N833AW",1676,"IND","Indianapolis, IN","IN","ORD","Chicago, IL","IL",1931,2037,66,1,2037,48,0,"",60,34,177,14,0
2025,7,4,5,"YX","YX",20452,"N436YX",4569,"DCA","Washington, DC","VA","CHS","Charleston, SC","SC",1354,1344,-10,0,1527,-12,0,"",103,78,444,NA,NA
2025,7,24,4,"F9","F9",20436,"N387FR",3942,"MCO","Orlando, FL","FL","ISP","Islip, NY","NY",2102,2101,-1,0,2358,11,0,"",177,132,971,NA,NA
2025,7,27,7,"DL","DL",19790,"N312DU",2683,"MSP","Minneapolis, MN","MN","IAH","Houston, TX","TX",2030,2122,52,1,37,73,0,"",195,155,1034,0,52
2025,7,18,5,"UA","UA",19977,"N17752",1491,"ORD","Chicago, IL","IL","DFW","Dallas/Fort Worth, TX","TX",1035,1034,-1,0,1302,-12,0,"",148,109,802,NA,NA
2025,7,28,1,"OO","OO",20304,"N293SY",3844,"BIS","Bismarck/Mandan, ND","ND","MSP","Minneapolis, MN","MN",500,444,-16,0,615,-10,0,"",91,60,386,NA,NA
2025,7,11,5,"DL","DL",19790,"N506DN",1303,"DTW","Detroit, MI","MI","MSP","Minneapolis, MN","MN",1955,2051,56,1,2135,50,0,"",104,80,528,40,0
2025,7,1,2,"OO","OO",20304,"N986SW",5073,"IAH","Houston, TX","TX","VCT","Victoria, TX","TX",1430,1424,-6,0,1515,-19,0,"",51,28,123,NA,NA
2025,7,4,5,"WN","WN",19393,"N8891Q",2659,"IND","Indianapolis, IN","IN","MCO","Orlando, FL","FL",1525,1514,-11,0,1727,-28,0,"",133,115,829,NA,NA
2025,7,19,6,"OO","OO",20304,"N750EV",6421,"DFW","Dallas/Fort Worth, TX","TX","LBB","Lubbock, TX","TX",710,704,-6,0,827,-9,0,"",83,50,282,NA,NA
2025,7,20,7,"WN","WN",19393,"N234WN",257,"MCI","Kansas City, MO","MO","MCO","Orlando, FL","FL",1210,1300,50,1,1634,39,0,"",154,139,1072,3,0
2025,7,9,3,"DL","DL",19790,"N549US",1153,"ATL","Atlanta, GA","GA","RSW","Fort Myers, FL","FL",1028,1054,26,1,1223,18,0,"",89,70,515,18,0
2025,7,18,5,"OO","OO",20304,"N712EV",4305,"RHI","Rhinelander, WI","WI","MSP","Minneapolis, MN","MN",1100,1400,180,1,1459,175,0,"",59,40,190,175,0
2025,7,30,3,"MQ","MQ",20398,"N255NN",4037,"PHX","Phoenix, AZ","AZ","TUL","Tulsa, OK","OK",1900,1855,-5,0,2310,-16,0,"",135,120,935,NA,NA
2025,7,29,2,"OO","OO",20304,"N554CA",3709,"ATL","Atlanta, GA","GA","BMI","Bloomington/Normal, IL","IL",2140,2136,-4,0,2220,-6,0,"",104,74,533,NA,NA
2025,7,21,1,"UA","UA",19977,"N17405",1407,"IAH","Houston, TX","TX","DFW","Dallas/Fort Worth, TX","TX",735,731,-4,0,851,-9,0,"",80,50,224,NA,NA
2025,7,26,6,"MQ","MQ",20398,"N771JV",3397,"ORD","Chicago, IL","IL","AVP","Scranton/Wilkes-Barre, PA","PA",1510,1509,-1,0,1749,-13,0,"",100,82,632,NA,NA
2025,7,5,6,"UA","UA",19977,"N439UA",1580,"MYR","Myrtle Beach, SC","SC","ORD","Chicago, IL","IL",1655,1654,-1,0,1831,6,0,"",157,99,753,NA,NA
2025,7,24,4,"DL","DL",19790,"N906AT",2585,"ATL","Atlanta, GA","GA","LIT","Little Rock, AR","AR",1220,1215,-5,0,1238,-11,0,"",83,65,453,NA,NA
2025,7,2,3,"WN","WN",19393,"N8714Q",2797,"AUS","Austin, TX","TX","SMF","Sacramento, CA","CA",1045,1123,38,1,1250,30,0,"",207,185,1481,30,0
2025,7,29,2,"WN","WN",19393,"N8524Z",3643,"SJU","San Juan, PR","PR","MCO","Orlando, FL","FL",1000,959,-1,0,1247,-18,0,"",168,149,1188,NA,NA
2025,7,15,2,"DL","DL",19790,"N826DN",2203,"DTW","Detroit, MI","MI","MSP","Minneapolis, MN","MN",1636,1637,1,0,1721,-3,0,"",104,78,528,NA,NA
2025,7,8,2,"AA","AA",19805,"N885BP",1306,"DFW","Dallas/Fort Worth, TX","TX","MIA","Miami, FL","FL",1230,1301,31,1,1644,7,0,"",163,141,1121,NA,NA
2025,7,26,6,"AA","AA",19805,"N523UW",2566,"CLT","Charlotte, NC","NC","PVD","Providence, RI","RI",2046,2042,-4,0,2243,-6,0,"",121,96,684,NA,NA
2025,7,8,2,"OO","OO",20304,"N323SY",3883,"LAX","Los Angeles, CA","CA","SJC","San Jose, CA","CA",1800,1756,-4,0,1902,-11,0,"",66,49,308,NA,NA
2025,7,1,2,"DL","DL",19790,"N3755D",2096,"LAX","Los Angeles, CA","CA","MSY","New Orleans, LA","LA",1100,1052,-8,0,1639,-5,0,"",227,199,1671,NA,NA
2025,7,27,7,"F9","F9",20436,"N722FR",3227,"IAH","Houston, TX","TX","DEN","Denver, CO","CO",2204,2204,0,0,2331,-17,0,"",147,111,861,NA,NA
2025,7,8,2,"DL","DL",19790,"N965AT",1933,"MSN","Madison, WI","WI","DTW","Detroit, MI","MI",1328,1359,31,1,1609,23,0,"",70,46,311,0,0
2025,7,11,5,"G4","G4",20368,"815NV",2880,"LEX","Lexington, KY","KY","SFB","Sanford, FL","FL",1500,1532,32,1,1728,38,0,"",116,98,667,17,0
2025,7,15,2,"WN","WN",19393,"N448WN",893,"SAN","San Diego, CA","CA","TUS","Tucson, AZ","AZ",2025,2026,1,0,2150,0,0,"",84,60,367,NA,NA
2025,7,23,3,"WN","WN",19393,"N1801U",1242,"SEA","Seattle, WA","WA","STL","St. Louis, MO","MO",1130,1203,33,1,1808,38,0,"",245,211,1709,11,0
2025,7,29,2,"WN","WN",19393,"N920WN",2155,"SNA","Santa Ana, CA","CA","PHX","Phoenix, AZ","AZ",955,953,-2,0,1104,-11,0,"",71,51,338,NA,NA
2025,7,27,7,"WN","WN",19393,"N252WN",3245,"LAS","Las Vegas, NV","NV","SAN","San Diego, CA","CA",2140,2148,8,0,2249,-1,0,"",61,44,258,NA,NA
2025,7,11,5,"WN","WN",19393,"N8945Q",1246,"BNA","Nashville, TN","TN","PHX","Phoenix, AZ","AZ",1310,1406,56,1,1529,44,0,"",203,186,1449,44,0
2025,7,28,1,"WN","WN",19393,"N8836Q",359,"DEN","Denver, CO","CO","LGA","New York, NY","NY",620,619,-1,0,1151,-9,0,"",212,191,1620,NA,NA
2025,7,4,5,"AA","AA",19805,"N773XF",2927,"TUS","Tucson, AZ","AZ","DFW","Dallas/Fort Worth, TX","TX",1137,1253,76,1,1707,72,0,"",134,109,813,0,0
2025,7,23,3,"DL","DL",19790,"N122DU",2390,"JFK","New York, NY","NY","MSP","Minneapolis, MN","MN",730,726,-4,0,934,-11,0,"",188,151,1029,NA,NA
2025,7,6,7,"OH","OH",20397,"N523AE",5148,"DCA","Washington, DC","VA","MGM","Montgomery, AL","AL",1640,1638,-2,0,1738,-12,0,"",120,97,693,NA,NA
2025,7,9,3,"DL","DL",19790,"N343DN",947,"PHX","Phoenix, AZ","AZ","DTW","Detroit, MI","MI",600,558,-2,0,1258,11,0,"",240,205,1671,NA,NA
2025,7,16,3,"AS","AS",19930,"N251AK",372,"SEA","Seattle, WA","WA","AUS","Austin, TX","TX",1756,1900,64,1,101,56,0,"",241,213,1770,0,0
2025,7,1,2,"WN","WN",19393,"N8836Q",1373,"SBA","Santa Barbara, CA","CA","SMF","Sacramento, CA","CA",1100,1052,-8,0,1200,-20,0,"",68,53,310,NA,NA
2025,7,7,1,"UA","UA",19977,"N17331",1531,"MSP","Minneapolis, MN","MN","ORD","Chicago, IL","IL",1530,1523,-7,0,1710,0,0,"",107,60,334,NA,NA
2025,7,7,1,"WN","WN",19393,"N8645A",4738,"BUF","Buffalo, NY","NY","PHX","Phoenix, AZ","AZ",1950,2057,67,1,2216,51,0,"",259,247,1912,3,0
2025,7,12,6,"MQ","MQ",20398,"N273NN",3867,"FWA","Fort Wayne, IN","IN","DFW","Dallas/Fort Worth, TX","TX",1821,56,395,1,233,399,0,"",157,130,859,0,348
2025,7,5,6,"AA","AA",19805,"N346PR",2046,"DFW","Dallas/Fort Worth, TX","TX","SJC","San Jose, CA","CA",919,914,-5,0,1040,-8,0,"",206,190,1438,NA,NA
2025,7,13,7,"OO","OO",20304,"N604SK",6466,"IDA","Idaho Falls, ID","ID","DFW","Dallas/Fort Worth, TX","TX",651,648,-3,0,1052,9,0,"",184,139,1095,NA,NA
2025,7,7,1,"WN","WN",19393,"N8671D",1785,"BWI","Baltimore, MD","MD","SAT","San Antonio, TX","TX",815,813,-2,0,1029,-21,0,"",196,180,1407,NA,NA
2025,7,25,5,"WN","WN",19393,"N279WN",2434,"MCO","Orlando, FL","FL","ALB","Albany, NY","NY",800,806,6,0,1040,-10,0,"",154,143,1073,NA,NA
2025,7,24,4,"DL","DL",19790,"N6710E",2238,"MSP","Minneapolis, MN","MN","LAS","Las Vegas, NV","NV",1115,1124,9,0,1237,7,0,"",193,173,1299,NA,NA
2025,7,6,7,"HA","HA",19690,"N489HA",393,"HNL","Honolulu, HI","HI","LIH","Lihue, HI","HI",1718,1722,4,0,1759,-1,0,"",37,21,102,NA,NA
2025,7,30,3,"OH","OH",20397,"N614NN",5136,"JAN","Jackson/Vicksburg, MS","MS","CLT","Charlotte, NC","NC",1610,1605,-5,0,1901,-13,0,"",116,81,562,NA,NA
2025,7,4,5,"AS","AS",19930,"N557AS",73,"JNU","Juneau, AK","AK","ANC","Anchorage, AK","AK",734,728,-6,0,903,-21,0,"",95,75,571,NA,NA
2025,7,5,6,"UA","UA",19977,"N16703",2465,"CLE","Cleveland, OH","OH","ORD","Chicago, IL","IL",850,844,-6,0,855,-28,0,"",71,48,316,NA,NA
2025,7,29,2,"AA","AA",19805,"N433AN",2284,"LAX","Los Angeles, CA","CA","MIA","Miami, FL","FL",1518,1513,-5,0,2319,-10,0,"",306,285,2342,NA,NA
2025,7,20,7,"AA","AA",19805,"N669AW",2609,"DFW","Dallas/Fort Worth, TX","TX","SAT","San Antonio, TX","TX",1327,1328,1,0,1429,-2,0,"",61,42,247,NA,NA
2025,7,17,4,"WN","WN",19393,"N8834L",3144,"LGB","Long Beach, CA","CA","OAK","Oakland, CA","CA",1135,1206,31,1,1315,25,0,"",69,50,353,18,0
2025,7,21,1,"G4","G4",20368,"193NV",1708,"FAR","Fargo, ND","ND","LAS","Las Vegas, NV","NV",1219,1213,-6,0,1322,-4,0,"",189,170,1205,NA,NA
2025,7,9,3,"AA","AA",19805,"N115NN",2710,"TPA","Tampa, FL","FL","CLT","Charlotte, NC","NC",1207,1211,4,0,1348,-8,0,"",97,76,507,NA,NA
2025,7,30,3,"DL","DL",19790,"N842DN",2471,"ATL","Atlanta, GA","GA","MCI","Kansas City, MO","MO",830,825,-5,0,926,-7,0,"",121,94,692,NA,NA
2025,7,13,7,"UA","UA",19977,"N490UA",1541,"DEN","Denver, CO","CO","MSY","New Orleans, LA","LA",1745,1830,45,1,2231,61,0,"",181,156,1062,6,0
2025,7,28,1,"WN","WN",19393,"N7729A",1573,"BUR","Burbank, CA","CA","SMF","Sacramento, CA","CA",1735,1720,-15,0,1834,-26,0,"",74,55,358,NA,NA
2025,7,6,7,"F9","F9",20436,"N650FR",4190,"CMH","Columbus, OH","OH","MCO","Orlando, FL","FL",1508,1610,62,1,1840,67,0,"",150,114,802,0,0
2025,7,16,3,"WN","WN",19393,"N8562Z",2971,"MKE","Milwaukee, WI","WI","LAS","Las Vegas, NV","NV",1335,1331,-4,0,1527,7,0,"",236,219,1524,NA,NA
2025,7,26,6,"WN","WN",19393,"N8796L",2327,"BWI","Baltimore, MD","MD","JAX","Jacksonville, FL","FL",815,820,5,0,1015,-5,0,"",115,88,663,NA,NA
2025,7,1,2,"WN","WN",19393,"N8788L",951,"PHX","Phoenix, AZ","AZ","MKE","Milwaukee, WI","WI",940,940,0,0,1508,8,0,"",208,175,1460,NA,NA
2025,7,17,4,"DL","DL",19790,"N991AT",2513,"DAL","Dallas, TX","TX","ATL","Atlanta, GA","GA",705,708,3,0,1012,1,0,"",124,96,721,NA,NA
